1.068691634416669922e+00,9.124388383333330299e-02,2.256163246666670064e-01,1.464397118333329861e-01,1.000000000000000000e+01
1.049902657166670084e+00,1.184607674166670011e-01,2.349471442499999896e-01,1.721165992500000019e-01,1.100000000000000000e+01
1.046288021916669919e+00,1.445706099166670089e-01,2.464023276666670037e-01,1.968137147500000073e-01,1.200000000000000000e+01
9.771247167500000108e-01,9.985490908333330418e-02,2.279915740000000024e-01,1.555257871666670122e-01,1.300000000000000000e+01
9.747227375000000471e-01,1.272973175833329862e-01,2.376778641666670022e-01,1.785664190000000040e-01,1.400000000000000000e+01
9.631168641666669750e-01,1.615101393333329971e-01,2.563345667499999925e-01,2.136143925833330071e-01,1.500000000000000000e+01
8.871631797272729880e-01,1.057250210000000024e-01,2.289772962727270045e-01,1.594578620000000058e-01,1.600000000000000000e+01
8.760982975833330189e-01,1.360905162499999876e-01,2.440308142500000055e-01,1.914602980833330081e-01,1.700000000000000000e+01
8.621547302500000010e-01,1.744459901666670087e-01,2.656747656666669788e-01,2.280862639166670036e-01,1.800000000000000000e+01
8.278847365833329475e-01,1.094703260000000067e-01,2.311936725833330097e-01,1.652494268333329908e-01,1.900000000000000000e+01
8.246106410833330402e-01,1.468252731666669919e-01,2.495336406666670004e-01,2.012211422500000124e-01,2.000000000000000000e+01
8.107598851666669715e-01,1.859394994999999939e-01,2.753415406666669951e-01,2.409846338333329896e-01,2.100000000000000000e+01
7.766553889999999738e-01,1.105860544545450019e-01,2.333273879090909941e-01,1.680820030909090101e-01,2.200000000000000000e+01
7.553183854999999669e-01,1.521732037500000134e-01,2.571539760833330135e-01,2.128144915000000081e-01,2.300000000000000000e+01
7.502467870833330332e-01,1.953851481666669943e-01,2.844243835833329959e-01,2.519058369166670142e-01,2.400000000000000000e+01
7.069872489999999843e-01,1.281548010000000126e-01,2.436243074999999980e-01,1.829189555833329872e-01,2.500000000000000000e+01
7.028092130833329954e-01,1.657077805000000126e-01,2.646850044166669802e-01,2.209370803333330080e-01,2.600000000000000000e+01
6.897495762499999961e-01,2.126002453333329933e-01,2.951586636666669872e-01,2.625546296666669832e-01,2.700000000000000000e+01
2.381375570749999948e+00,5.201226575000000157e-02,2.200595114166669919e-01,1.231844403333330062e-01,1.000000000000000000e+00
2.378540818166670068e+00,6.426831550000000615e-02,2.245811123333329995e-01,1.338549179999999894e-01,2.000000000000000000e+00
2.370067978636360095e+00,7.806898163636359633e-02,2.281121153636359866e-01,1.451503279999999951e-01,3.000000000000000000e+00
1.862908803666670110e+00,6.214139600000000152e-02,2.193043316666669906e-01,1.304097723333330072e-01,4.000000000000000000e+00
1.862409012166670097e+00,7.895643241666669421e-02,2.242427583333329866e-01,1.447059205000000015e-01,5.000000000000000000e+00
1.861479497666669980e+00,9.306473591666659939e-02,2.271947140833329992e-01,1.553143799166669947e-01,6.000000000000000000e+00
1.348579313454550066e+00,7.778914445454540583e-02,2.196406049999999888e-01,1.462505558181819987e-01,7.000000000000000000e+00
1.346885766888890057e+00,9.952299344444440199e-02,2.278974491111110112e-01,1.674369702222220091e-01,8.000000000000000000e+00
1.327072221222219905e+00,1.236153623333330065e-01,2.384416811111109979e-01,1.913844949999999878e-01,9.000000000000000000e+00
1.073813226416669986e+00,9.357772583333330563e-02,2.255207066666669868e-01,1.681117646666669962e-01,1.000000000000000000e+01
1.053327343333329891e+00,1.222287980833330068e-01,2.440171112500000017e-01,2.039093305833329928e-01,1.100000000000000000e+01
1.047500952300000066e+00,1.485798808000000082e-01,2.631624906000000208e-01,2.331362415000000077e-01,1.200000000000000000e+01
9.813541443000000086e-01,9.909897909999999810e-02,2.340249613000000006e-01,1.844158724999999943e-01,1.300000000000000000e+01
9.770321867272729888e-01,1.285237886363639892e-01,2.538960271818179737e-01,2.189094239999999914e-01,1.400000000000000000e+01
9.624574707272729457e-01,1.643596469090909951e-01,2.834773722727270129e-01,2.577644077272729928e-01,1.500000000000000000e+01
8.896525128181820286e-01,1.052948920909090036e-01,2.445411383636360014e-01,1.991729016363640026e-01,1.600000000000000000e+01
8.748236812727270273e-01,1.374038712727269906e-01,2.760075444545450063e-01,2.445785295454550035e-01,1.700000000000000000e+01
8.610028541818179892e-01,1.768780839090909884e-01,3.045938054545450080e-01,2.778536556363639942e-01,1.800000000000000000e+01
8.289240844545450182e-01,1.101792849090909993e-01,2.521994532727270255e-01,2.100078939090909980e-01,1.900000000000000000e+01
8.218654964166669519e-01,1.468080409166669931e-01,2.925750805833329804e-01,2.604548751666669881e-01,2.000000000000000000e+01
8.069733471818180126e-01,1.896840530909089939e-01,3.188239607272729814e-01,2.882877458181820063e-01,2.100000000000000000e+01
7.767165542499999686e-01,1.135221330833330045e-01,2.555728248333329899e-01,2.091161420833330120e-01,2.200000000000000000e+01
7.518417766999999641e-01,1.574387191999999935e-01,2.993597874000000214e-01,2.627420884000000179e-01,2.300000000000000000e+01
7.479041364444439788e-01,2.024843017777779863e-01,3.207556970000000063e-01,2.869828787777780055e-01,2.400000000000000000e+01
7.077216509090910046e-01,1.307686205454549888e-01,2.541991846363639840e-01,1.864038680000000003e-01,2.500000000000000000e+01
7.019219629090910351e-01,1.709201055454550033e-01,2.854570750000000046e-01,2.337573461818180098e-01,2.600000000000000000e+01
6.871645843636360329e-01,2.180118687272729894e-01,3.133085890909089732e-01,2.674928877272729766e-01,2.700000000000000000e+01
2.379124022250000081e+00,5.243649025000000213e-02,2.135604124166670115e-01,1.255669464166669913e-01,1.000000000000000000e+00
2.379150384249999917e+00,6.376382799999999462e-02,2.174649451666670064e-01,1.356330178333330083e-01,2.000000000000000000e+00
2.375472402181820097e+00,7.718447772727270173e-02,2.215799941818180074e-01,1.490248002727269927e-01,3.000000000000000000e+00
1.859419105818179929e+00,6.154679636363639961e-02,2.131560160000000037e-01,1.322401806363640020e-01,4.000000000000000000e+00
1.858440020916670044e+00,7.734757866666669424e-02,2.180942580833329925e-01,1.462081952500000059e-01,5.000000000000000000e+00
1.856048331272730056e+00,9.170341554545449747e-02,2.222482601818180081e-01,1.580627311818179892e-01,6.000000000000000000e+00
1.345735854333329984e+00,7.770011649999999936e-02,2.123340333333330054e-01,1.449305061666670003e-01,7.000000000000000000e+00
1.343948127200000009e+00,9.785923470000000568e-02,2.202774530000000119e-01,1.660138606000000072e-01,8.000000000000000000e+00
1.339233689090910007e+00,1.204272032727270042e-01,2.311401216363639932e-01,1.880598978181819980e-01,9.000000000000000000e+00
1.073658602999999934e+00,9.125491918181820317e-02,2.143325564545449924e-01,1.566892574545450112e-01,1.000000000000000000e+01
1.067905438727269951e+00,1.176538696363639974e-01,2.307039918181819915e-01,1.888822020909090016e-01,1.100000000000000000e+01
1.064145289333330080e+00,1.429994765555560043e-01,2.489406647777779868e-01,2.178587783333330030e-01,1.200000000000000000e+01
9.811420217499999819e-01,9.887390249999999936e-02,2.210174532499999955e-01,1.703210291666669984e-01,1.300000000000000000e+01
9.772761202999999952e-01,1.273522394000000113e-01,2.407003940000000120e-01,2.039097153999999967e-01,1.400000000000000000e+01
9.632757326666669950e-01,1.623242459166669982e-01,2.672698743333329907e-01,2.410762284999999894e-01,1.500000000000000000e+01
8.903767194545459951e-01,1.070898311818180015e-01,2.290799069090909967e-01,1.814819415454549945e-01,1.600000000000000000e+01
8.767459114166670231e-01,1.402622584999999866e-01,2.604073865000000043e-01,2.287318794166670055e-01,1.700000000000000000e+01
8.619020285454549457e-01,1.745996039999999916e-01,2.828238537272729780e-01,2.570838347272729751e-01,1.800000000000000000e+01
8.307055764999999870e-01,1.096996120000000019e-01,2.353434355000000033e-01,1.889303633999999954e-01,1.900000000000000000e+01
8.249553170000000213e-01,1.478822182222220005e-01,2.672601464444440134e-01,2.350565334444439936e-01,2.000000000000000000e+01
8.103957880000000058e-01,1.877018529090909993e-01,2.959851695454550069e-01,2.689216349999999922e-01,2.100000000000000000e+01
7.783232662222220322e-01,1.143289782222220025e-01,2.435651438888890019e-01,1.950265715555559998e-01,2.200000000000000000e+01
7.546483431111109530e-01,1.538035907777779987e-01,2.802405680000000232e-01,2.427035752222219955e-01,2.300000000000000000e+01
7.498512185454540013e-01,1.981931161818180076e-01,3.083038618181819790e-01,2.758472005454549736e-01,2.400000000000000000e+01
7.108865442999999784e-01,1.286748165000000110e-01,2.373097620999999879e-01,1.698212256999999947e-01,2.500000000000000000e+01
7.036343477272729574e-01,1.671239967272729887e-01,2.769775940909089962e-01,2.282434015454549991e-01,2.600000000000000000e+01
6.982415113750000124e-01,2.121238936250000040e-01,3.064460438750000182e-01,2.689808395000000130e-01,2.700000000000000000e+01
2.386509108583330097e+00,5.406989283333329954e-02,2.199668895000000124e-01,1.260957602499999941e-01,1.000000000000000000e+00
2.384213673333329897e+00,6.475619958333329873e-02,2.235122923333330014e-01,1.358061614999999944e-01,2.000000000000000000e+00
2.374022193454549789e+00,7.761473872727270296e-02,2.268958389999999881e-01,1.470493199090910086e-01,3.000000000000000000e+00
1.865771158700000099e+00,6.253630599999999984e-02,2.190918427999999918e-01,1.330446895999999879e-01,4.000000000000000000e+00
1.865822464727270091e+00,7.856295190909090564e-02,2.212743246363640115e-01,1.444237653636359919e-01,5.000000000000000000e+00
1.861284798300000043e+00,9.146650060000000027e-02,2.257032523999999984e-01,1.558218472000000021e-01,6.000000000000000000e+00
1.350366879599999903e+00,7.154036660000000214e-02,2.175037914999999877e-01,1.451096798000000021e-01,7.000000000000000000e+00
1.347906347454550069e+00,9.961679745454539436e-02,2.249939140909089919e-01,1.654076723636359880e-01,8.000000000000000000e+00
1.329130259272730097e+00,1.234840852727270011e-01,2.364509737272730006e-01,1.897495733636359871e-01,9.000000000000000000e+00
1.076579203000000096e+00,9.226276975000000102e-02,2.208555517499999898e-01,1.588013343333329885e-01,1.000000000000000000e+01
1.055004487666669988e+00,1.208994633333329988e-01,2.370200503333330100e-01,1.920808909166669964e-01,1.100000000000000000e+01
1.052186159545450028e+00,1.480256921818179916e-01,2.527418986363639819e-01,2.181556209090909915e-01,1.200000000000000000e+01
9.837375878999999879e-01,9.875563499999999439e-02,2.248857595000000043e-01,1.686904643999999898e-01,1.300000000000000000e+01
9.803506008181820386e-01,1.284444038181820069e-01,2.419995668181819937e-01,1.992509963636359960e-01,1.400000000000000000e+01
9.657266331666669590e-01,1.636946663333329888e-01,2.663441509166670218e-01,2.372354670000000054e-01,1.500000000000000000e+01
8.931770294166669899e-01,1.059945144999999977e-01,2.296219670000000102e-01,1.769586545833330138e-01,1.600000000000000000e+01
8.803276816666669724e-01,1.403009125833329929e-01,2.589365532499999789e-01,2.222482752499999881e-01,1.700000000000000000e+01
8.653792260909090039e-01,1.759590157272729882e-01,2.822317815454549739e-01,2.544426325454550164e-01,1.800000000000000000e+01
8.329676190000000480e-01,1.102744198333329984e-01,2.361235770000000012e-01,1.861754592500000083e-01,1.900000000000000000e+01
8.267518995999999509e-01,1.474444688999999864e-01,2.687240678999999743e-01,2.350194585000000003e-01,2.000000000000000000e+01
8.125493329999999848e-01,1.873837573636359943e-01,2.951423549090910203e-01,2.674953669090909814e-01,2.100000000000000000e+01
7.812058734545459515e-01,1.124372690000000063e-01,2.400119700909089937e-01,1.889565035454550124e-01,2.200000000000000000e+01
7.568597196666669857e-01,1.563443860000000019e-01,2.804146628333329949e-01,2.465261978333329884e-01,2.300000000000000000e+01
7.524758512500000496e-01,1.981246024999999966e-01,3.049122759999999821e-01,2.752774230000000211e-01,2.400000000000000000e+01
7.103013391818180366e-01,1.308604431818179981e-01,2.494279510909090114e-01,1.959365030000000119e-01,2.500000000000000000e+01
7.033167082500000333e-01,1.677339953333329969e-01,2.851204041666670075e-01,2.493549748333329930e-01,2.600000000000000000e+01
6.904881210000000102e-01,2.148795812000000027e-01,3.138531806000000035e-01,2.802391070999999956e-01,2.700000000000000000e+01
2.378634053181820196e+00,5.239498427272729769e-02,2.269709185454550082e-01,1.192408211818180019e-01,1.000000000000000000e+00
2.376356754666669957e+00,6.411079074999999350e-02,2.294019734166669877e-01,1.287640957500000016e-01,2.000000000000000000e+00
2.367420962333329992e+00,7.739162308333330520e-02,2.327403120833330119e-01,1.396521830833329925e-01,3.000000000000000000e+00
1.859609050500000027e+00,6.252696941666670283e-02,2.259005591666669865e-01,1.256409904166669866e-01,4.000000000000000000e+00
1.858239797666670023e+00,7.668897377777779412e-02,2.287499828888890085e-01,1.375399218888889996e-01,5.000000000000000000e+00
1.855456082699999953e+00,9.113787600000000655e-02,2.321610621000000096e-01,1.476566981999999917e-01,6.000000000000000000e+00
1.343818175111110014e+00,7.849011300000000024e-02,2.245988281111110096e-01,1.389362075555559961e-01,7.000000000000000000e+00
1.341529497500000057e+00,9.865282158333329998e-02,2.312599370833330059e-01,1.584948889999999999e-01,8.000000000000000000e+00
1.322877854083329918e+00,1.218879384166669938e-01,2.386836944999999877e-01,1.785390185000000074e-01,9.000000000000000000e+00
1.070174250666670046e+00,8.891026191666670520e-02,2.256705175000000008e-01,1.502467047499999875e-01,1.000000000000000000e+01
1.050391886000000108e+00,1.172087002500000058e-01,2.353565228333329984e-01,1.775056395833330136e-01,1.100000000000000000e+01
1.047828136333329940e+00,1.424449948888890094e-01,2.484234717777779877e-01,2.013389311111110080e-01,1.200000000000000000e+01
9.783900375454539500e-01,9.773397836363639790e-02,2.279595630000000039e-01,1.618180544545450017e-01,1.300000000000000000e+01
9.754595235999999892e-01,1.245211501999999998e-01,2.388967247999999877e-01,1.865748536999999874e-01,1.400000000000000000e+01
9.628646398181820443e-01,1.594365821818179985e-01,2.600885390909090100e-01,2.226310157272730073e-01,1.500000000000000000e+01
8.880928554999999447e-01,1.069887553333330049e-01,2.319293096666669995e-01,1.723279930833329920e-01,1.600000000000000000e+01
8.757152651999999815e-01,1.407157663999999975e-01,2.504334308999999759e-01,2.080114140000000056e-01,1.700000000000000000e+01
8.622348971666670137e-01,1.755343649166669906e-01,2.740927376666669746e-01,2.407371218333330121e-01,1.800000000000000000e+01
8.286421980909089990e-01,1.110445408181820054e-01,2.367107569090909913e-01,1.818511460909089938e-01,1.900000000000000000e+01
8.241711440833330293e-01,1.486774738333329904e-01,2.611543232499999867e-01,2.227644470833330115e-01,2.000000000000000000e+01
8.104985720909090308e-01,1.880685229999999875e-01,2.830839696363640079e-01,2.507902870909090032e-01,2.100000000000000000e+01
7.785724444999999605e-01,1.122040378333330063e-01,2.388424055833330006e-01,1.831400966666670016e-01,2.200000000000000000e+01
7.569414778333329874e-01,1.544180229999999876e-01,2.644878502499999895e-01,2.236765167499999984e-01,2.300000000000000000e+01
7.519658610833329648e-01,1.953273660000000023e-01,2.928287484166670063e-01,2.617630590000000201e-01,2.400000000000000000e+01
7.090350154166670249e-01,1.280170580833329963e-01,2.477493498333329935e-01,1.834825995833329892e-01,2.500000000000000000e+01
7.048755522499999815e-01,1.664918184999999995e-01,2.677987701666669773e-01,2.199536391666669921e-01,2.600000000000000000e+01
6.915866025000000361e-01,2.120851076666669943e-01,2.953318010000000049e-01,2.584469457499999900e-01,2.700000000000000000e+01
